1	Macau	          45.30
2	Kuwait	          21.60
3	Congo, Republic of the	          16.30
4	Brunei	          16.10
5	Norway	          15.20
6	Angola	          12.00
7	Saudi Arabia	          11.90
8	Gabon	           6.70
9	Libya	           6.40
10	Oman	           6.30
11	Qatar	           6.20
12	Micronesia, Federated States of	           5.60
13	Solomon Islands	           5.20
14	Georgia	           5.00
15	United Arab Emirates	           4.50
16	Iraq	           4.50
17	French Polynesia	           3.60
18	Equatorial Guinea	           2.80
19	Brazil	           2.70
20	Gibraltar	           2.10
21	Korea, South	           2.00
22	Bolivia	           2.00
23	Greenland	           1.90
24	Seychelles	           1.50
25	Chile	           1.40
26	Guernsey	           1.20
27	Hong Kong	           1.10
28	Cook Islands	           1.00
29	Peru	           0.90
30	Liechtenstein	           0.90
31	Botswana	           0.80
32	Isle of Man	           0.80
33	Nicaragua	           0.70
34	Switzerland	           0.30
35	Anguilla	           0.20
36	Papua New Guinea	           0.10
37	Singapore	           0.10
38	Belize	           0.00
39	Germany	           0.00
40	British Virgin Islands	           0.00
41	Timor-Leste	           0.00
42	Saint Vincent and the Grenadines	           0.00
43	Tonga	           0.00
44	Russia	          -0.10
45	Uzbekistan	          -0.20
46	Tajikistan	          -0.30
47	Sweden	          -0.30
48	Swaziland	          -0.30
49	Korea, North	          -0.40
50	Jersey	          -0.40
51	Colombia	          -0.50
52	Comoros	          -0.60
53	Australia	          -0.80
54	Central African Republic	          -0.80
55	Lesotho	          -0.90
56	Luxembourg	          -0.90
57	Cayman Islands	          -0.90
58	Curacao	          -0.90
59	Liberia	          -1.10
60	Belarus	          -1.10
61	Haiti	          -1.20
62	Djibouti	          -1.20
63	Bulgaria	          -1.40
64	Cameroon	          -1.50
65	Turkmenistan	          -1.50
66	Uruguay	          -1.60
67	Madagascar	          -1.70
68	Paraguay	          -1.70
69	Bahrain	          -1.70
70	Rwanda	          -1.80
71	Mauritania	          -1.80
72	Ecuador	          -1.80
73	Finland	          -1.90
74	Monaco	          -1.90
75	Poland	          -2.10
76	Laos	          -2.10
77	Suriname	          -2.20
78	Romania	          -2.30
79	Iceland	          -2.30
80	New Caledonia	          -2.30
81	China	          -2.30
82	Estonia	          -2.40
83	Bhutan	          -2.40
84	Algeria	          -2.40
85	Thailand	          -2.40
86	Mexico	          -2.40
87	Indonesia	          -2.40
88	Vanuatu	          -2.50
89	Kazakhstan	          -2.50
90	Macedonia	          -2.60
91	Turkey	          -2.60
92	Guatemala	          -2.60
93	Ethiopia	          -2.70
94	Hungary	          -2.70
95	Latvia	          -2.70
96	Trinidad and Tobago	          -2.70
97	Philippines	          -2.70
98	El Salvador	          -2.90
99	Taiwan	          -2.90
100	Austria	          -2.90
101	Moldova	          -2.90
102	Armenia	          -2.90
103	Panama	          -2.90
104	Saint Lucia	          -2.90
105	Italy	          -2.90
106	Nigeria	          -3.00
107	Puerto Rico	          -3.10
108	San Marino	          -3.20
109	Palau	          -3.20
110	Azerbaijan	          -3.20
111	Czech Republic	          -3.20
112	Argentina	          -3.20
113	Belgium	          -3.30
114	Albania	          -3.30
115	Burundi	          -3.40
116	Uganda	          -3.50
117	Bahamas, The	          -3.60
118	Ukraine	          -3.60
119	Benin	          -3.70
120	Bosnia and Herzegovina	          -3.80
121	Israel	          -3.80
122	Canada	          -3.80
123	Congo, Democratic Republic of the	          -3.80
124	World	          -3.80
125	Guam	          -3.90
126	Honduras	          -3.90
127	Malta	          -3.90
128	Guinea-Bissau	          -3.90
129	Togo	          -3.90
130	Vietnam	          -3.90
131	Denmark	          -4.00
132	Burma	          -4.00
133	Sierra Leone	          -4.10
134	Niger	          -4.10
135	Mauritius	          -4.20
136	Cyprus	          -4.20
137	Fiji	          -4.20
138	Tuvalu	          -4.20
139	Lithuania	          -4.30
140	Burkina Faso	          -4.30
141	Costa Rica	          -4.40
142	Barbados	          -4.40
143	France	          -4.50
144	Croatia	          -4.50
145	Slovenia	          -4.60
146	Cuba	          -4.60
147	Kenya	          -4.60
148	Montenegro	          -4.60
149	Northern Mariana Islands	          -4.70
150	Grenada	          -4.80
151	Bangladesh	          -4.80
152	Namibia	          -4.90
153	Slovakia	          -4.90
154	Cambodia	          -5.00
155	Saint Kitts and Nevis	          -5.00
156	Iran	          -5.00
157	Falkland Islands (Islas Malvinas)	          -5.00
158	Netherlands	          -5.10
159	Kosovo	          -5.10
160	Mongolia	          -5.20
161	Malaysia	          -5.20
162	Chad	          -5.30
163	Antigua and Barbuda	          -5.40
164	South Africa	          -5.40
165	Gambia, The	          -5.40
166	India	          -5.60
167	Tanzania	          -5.70
168	Senegal	          -5.80
169	Guyana	          -5.90
170	Ghana	          -5.90
171	New Zealand	          -6.00
172	American Samoa	          -6.10
173	Samoa	          -6.10
174	Portugal	          -6.10
175	Jamaica	          -6.10
176	Nepal	          -6.20
177	Zambia	          -6.20
178	Malawi	          -6.30
179	Pakistan	          -6.40
180	Guinea	          -6.50
181	Mozambique	          -6.50
182	Serbia	          -6.70
183	Sri Lanka	          -6.90
184	Cote d'Ivoire	          -7.20
185	Morocco	          -7.30
186	Aruba	          -7.40
187	Spain	          -7.40
188	Mali	          -7.50
189	Dominica	          -7.50
190	United States	          -7.60
191	Greece	          -7.60
192	United Kingdom	          -7.70
193	Kyrgyzstan	          -7.80
194	Lebanon	          -7.80
195	Dominican Republic	          -8.00
196	Tunisia	          -8.50
197	Ireland	          -8.50
198	Afghanistan	          -8.70
199	Japan	          -9.10
200	Syria	          -9.50
201	Cape Verde	          -9.90
202	Egypt	         -10.40
203	Sudan	         -10.80
204	Sao Tome and Principe	         -10.90
205	Eritrea	         -11.30
206	Jordan	         -11.40
207	Faroe Islands	         -11.90
208	Yemen	         -12.00
209	Niue	         -12.60
210	Maldives	         -14.00
211	West Bank	         -16.60
212	Venezuela	         -17.50
213	Kiribati	         -29.60
