1	Comoros	          55.20
2	South Africa	          51.70
3	Haiti	          47.70
4	Zambia	          47.40
5	Bolivia	          46.00
6	Angola	          44.70
7	Colombia	          44.40
8	Rwanda	          43.20
9	Brazil	          42.90
10	Chile	          42.80
11	Guatemala	          42.40
12	Honduras	          42.40
13	Russia	          42.40
14	Namibia	          42.00
15	Nicaragua	          41.80
16	Paraguay	          41.10
17	Cabo Verde	          40.60
18	Papua New Guinea	          40.50
19	Zimbabwe	          40.40
20	Taiwan	          40.30
21	Swaziland	          40.10
22	Panama	          40.10
23	Sri Lanka	          39.50
24	Costa Rica	          39.50
25	Lesotho	          39.40
26	Pakistan	          39.30
27	Ecuador	          38.30
28	Nigeria	          38.20
29	Kenya	          37.80
30	Korea, South	          37.70
31	Bhutan	          37.60
32	Mexico	          37.50
33	Cambodia	          37.30
34	Congo, Republic of the	          37.10
35	El Salvador	          37.00
36	Gambia, The	          36.90
37	Mozambique	          36.70
38	Dominican Republic	          36.40
39	Uganda	          36.10
40	Peru	          36.10
41	Qatar	          35.90
42	Jamaica	          35.80
43	Cameroon	          35.40
44	Bulgaria	          35.20
45	Fiji	          34.90
46	Congo, Democratic Republic of the	          34.70
47	Madagascar	          34.70
48	Malaysia	          34.70
49	Macedonia	          34.50
50	Uruguay	          34.40
51	Guyana	          33.80
52	Philippines	          33.60
53	Sierra Leone	          33.60
54	Maldives	          33.30
55	Morocco	          33.20
56	Central African Republic	          33.00
57	Ghana	          32.80
58	Gabon	          32.70
59	Venezuela	          32.70
60	Burma	          32.40
61	Argentina	          32.30
62	Burkina Faso	          32.20
63	Malawi	          31.90
64	Cote d'Ivoire	          31.80
65	Turkmenistan	          31.70
66	Thailand	          31.50
67	Tunisia	          31.50
68	Georgia	          31.30
69	India	          31.10
70	United Kingdom	          31.10
71	Djibouti	          30.90
72	Yemen	          30.80
73	Chad	          30.80
74	Turkey	          30.30
75	Guinea	          30.30
76	Laos	          30.30
77	Vietnam	          30.20
78	Senegal	          30.10
79	Liberia	          30.10
80	China	          30.00
81	United States	          30.00
82	Indonesia	          29.90
83	Iran	          29.60
84	Tanzania	          29.60
85	Uzbekistan	          29.60
86	Nepal	          29.50
87	Mauritania	          29.50
88	Lithuania	          29.10
89	Czech Republic	          29.10
90	Albania	          29.00
91	Benin	          29.00
92	Jordan	          28.70
93	Denmark	          28.70
94	Niger	          28.50
95	Belgium	          28.40
96	Mongolia	          28.40
97	Portugal	          28.40
98	West Bank	          28.20
99	Guinea-Bissau	          28.00
100	Burundi	          28.00
101	Kyrgyzstan	          27.80
102	Estonia	          27.70
103	Latvia	          27.60
104	Croatia	          27.50
105	Japan	          27.50
106	Azerbaijan	          27.40
107	Bosnia and Herzegovina	          27.30
108	Ireland	          27.20
109	Togo	          27.10
110	Poland	          27.10
111	Timor-Leste	          27.00
112	Bangladesh	          27.00
113	Algeria	          26.80
114	Italy	          26.80
115	Sudan	          26.70
116	Spain	          26.60
117	Egypt	          26.60
118	Greece	          26.00
119	Moldova	          26.00
120	Mali	          25.80
121	Iraq	          25.70
122	Ethiopia	          25.60
123	France	          25.40
124	Armenia	          25.40
125	Australia	          25.40
126	Canada	          24.80
127	Finland	          24.70
128	Netherlands	          24.50
129	Israel	          24.30
130	Germany	          24.00
131	Afghanistan	          24.00
132	European Union	          23.90
133	Luxembourg	          23.80
134	Kazakhstan	          23.70
135	Singapore	          23.20
136	Hungary	          22.60
137	Ukraine	          22.50
138	Slovakia	          22.40
139	Sweden	          22.20
140	Bahamas, The	          22.00
141	Austria	          22.00
142	Belarus	          21.90
143	Norway	          21.00
144	Slovenia	          19.80
145	Switzerland	          19.00
146	Seychelles	          15.40
147	Romania	          14.10
148	Switzerland	           7.50
149	Romania	           7.50
150	Korea, South	           6.40
151	Taiwan	           6.40
152	Russia	           5.70
153	Seychelles	           4.70
154	Slovakia	           4.40
155	Singapore	           4.40
156	Burundi	           4.10
157	Ethiopia	           4.10
158	Egypt	           4.00
159	Bangladesh	           4.00
160	Timor-Leste	           4.00
161	Austria	           4.00
162	Kazakhstan	           3.90
163	Pakistan	           3.90
164	Slovenia	           3.90
165	Norway	           3.90
166	Ukraine	           3.80
167	Belarus	           3.80
168	Afghanistan	           3.80
169	Niger	           3.70
170	Armenia	           3.70
171	Iraq	           3.60
172	Sweden	           3.60
173	Finland	           3.60
174	Germany	           3.60
175	India	           3.60
176	Luxembourg	           3.50
177	France	           3.50
178	Mali	           3.50
179	Albania	           3.50
180	Jordan	           3.40
181	Belgium	           3.40
182	Azerbaijan	           3.40
183	Laos	           3.30
184	Togo	           3.30
185	Poland	           3.30
186	Croatia	           3.30
187	Indonesia	           3.30
188	Moldova	           3.30
189	Nepal	           3.20
190	West Bank	           3.20
191	Vietnam	           3.20
192	Benin	           3.10
193	Portugal	           3.10
194	Hungary	           3.10
195	Malawi	           3.00
196	Mongolia	           3.00
197	Cambodia	           3.00
198	Guinea-Bissau	           2.90
199	Yemen	           2.90
200	Ireland	           2.90
201	European Union	           2.90
202	Burkina Faso	           2.90
203	Kyrgyzstan	           2.80
204	Uzbekistan	           2.80
205	Algeria	           2.80
206	Thailand	           2.80
207	Burma	           2.80
208	Tanzania	           2.80
209	Morocco	           2.70
210	Bosnia and Herzegovina	           2.70
211	Sudan	           2.70
212	Estonia	           2.70
213	Guinea	           2.70
214	Latvia	           2.70
215	Sierra Leone	           2.60
216	Philippines	           2.60
217	Lithuania	           2.60
218	Turkmenistan	           2.60
219	Spain	           2.60
220	Iran	           2.60
221	Fiji	           2.60
222	Chad	           2.60
223	Canada	           2.60
224	Senegal	           2.50
225	Gabon	           2.50
226	Greece	           2.50
227	Mauritania	           2.50
228	Israel	           2.50
229	Uganda	           2.40
230	Namibia	           2.40
231	Liberia	           2.40
232	Djibouti	           2.40
233	Tunisia	           2.30
234	Bhutan	           2.30
235	Congo, Democratic Republic of the	           2.30
236	Cameroon	           2.30
237	Italy	           2.30
238	Cote d'Ivoire	           2.20
239	Madagascar	           2.20
240	Macedonia	           2.20
241	Rwanda	           2.10
242	Central African Republic	           2.10
243	Congo, Republic of the	           2.10
244	Jamaica	           2.10
245	Turkey	           2.10
246	Netherlands	           2.10
247	Gambia, The	           2.00
248	Zimbabwe	           2.00
249	Georgia	           2.00
250	Ghana	           2.00
251	Australia	           2.00
252	United States	           2.00
253	Bulgaria	           2.00
254	Mexico	           2.00
255	Denmark	           1.90
256	Uruguay	           1.90
257	Cabo Verde	           1.90
258	Japan	           1.90
259	Mozambique	           1.90
260	Kenya	           1.80
261	Dominican Republic	           1.80
262	Nigeria	           1.80
263	Bolivia	           1.80
264	Malaysia	           1.80
265	Papua New Guinea	           1.70
266	Swaziland	           1.70
267	Venezuela	           1.70
268	United Kingdom	           1.70
269	China	           1.70
270	Sri Lanka	           1.60
271	Argentina	           1.50
272	Czech Republic	           1.50
273	Zambia	           1.50
274	Chile	           1.50
275	Nicaragua	           1.40
276	Ecuador	           1.40
277	Peru	           1.40
278	Guatemala	           1.30
279	Qatar	           1.30
280	Guyana	           1.30
281	Costa Rica	           1.20
282	South Africa	           1.20
283	Maldives	           1.20
284	Panama	           1.10
285	El Salvador	           1.00
286	Lesotho	           1.00
287	Bahamas, The	           1.00
288	Paraguay	           1.00
289	Comoros	           0.90
290	Colombia	           0.90
291	Brazil	           0.80
292	Haiti	           0.70
293	Angola	           0.60
294	Honduras	           0.40
