1	Syria	     6,500,000.00
2	Sudan	     2,818,000.00
3	Congo, Democratic Republic of the	     2,634,872.00
4	Pakistan	     2,600,000.00
5	Iran	     2,400,000.00
6	Jordan	     2,070,973.00
7	Iraq	     1,545,000.00
8	Gaza Strip	     1,240,082.00
9	Lebanon	     1,108,202.00
10	South Sudan	     1,089,200.00
11	Pakistan	      930,000.00
12	Burma	      808,075.00
13	Nepal	      800,000.00
14	Turkey	      789,469.00
15	West Bank	      754,411.00
16	Cote d'Ivoire	      700,000.00
17	Afghanistan	      667,158.00
18	Burma	      640,900.00
19	Azerbaijan	      597,429.00
20	Jordan	      597,328.00
21	Central African Republic	      542,400.00
22	Syria	      517,255.00
23	Thailand	      506,197.00
24	Lebanon	      447,328.00
25	Kenya	      426,750.00
26	Kenya	      412,000.00
27	Chad	      352,948.00
28	Yemen	      309,823.00
29	China	      300,896.00
30	Latvia	      280,759.00
31	Ethiopia	      244,956.00
32	Yemen	      233,723.00
33	Bangladesh	      231,125.00
34	Iraq	      225,475.00
35	Syria	      221,000.00
36	South Sudan	      218,534.00
37	Cyprus	      208,000.00
38	Venezuela	      204,259.00
39	Ethiopia	      191,303.00
40	Cameroon	      184,536.00
41	Russia	      178,000.00
42	Kyrgyzstan	      172,000.00
43	Uganda	      155,742.00
44	Mali	      151,150.00
45	Peru	      150,000.00
46	Syria	      146,200.00
47	Egypt	      137,916.00
48	Uganda	      137,844.00
49	Haiti	      137,000.00
50	Ecuador	      122,276.00
51	Iraq	      120,000.00
52	Chad	      110,000.00
53	Sudan	      109,640.00
54	Bosnia and Herzegovina	      103,400.00
55	India	      100,003.00
56	Serbia	       97,300.00
57	Estonia	       94,235.00
58	Kuwait	       93,000.00
59	Malaysia	       92,287.00
60	Chad	       90,000.00
61	China	       90,000.00
62	Sudan	       85,705.00
63	Kenya	       85,470.00
64	Ethiopia	       84,271.00
65	Thailand	       78,970.00
66	Rwanda	       72,988.00
67	Egypt	       70,026.00
68	Saudi Arabia	       70,000.00
69	India	       65,674.00
70	Tanzania	       64,569.00
71	Congo, Democratic Republic of the	       56,150.00
72	Jordan	       55,509.00
73	Mauritania	       52,647.00
74	Niger	       49,770.00
75	Burundi	       45,124.00
76	Congo, Democratic Republic of the	       43,674.00
77	Iran	       43,268.00
78	Liberia	       42,026.00
79	Serbia	       41,762.00
80	Sudan	       41,666.00
81	Ethiopia	       40,781.00
82	Germany	       40,230.00
83	Malaysia	       40,001.00
84	Tanzania	       35,183.00
85	Ukraine	       35,000.00
86	Israel	       34,988.00
87	Burkina Faso	       32,170.00
88	Congo, Republic of the	       31,936.00
89	Nepal	       29,813.00
90	Kenya	       29,723.00
91	Mauritania	       26,001.00
92	Germany	       24,449.00
93	Germany	       24,203.00
94	Sweden	       24,006.00
95	France	       23,762.00
96	Germany	       21,253.00
97	Angola	       21,104.00
98	Brunei	       21,009.00
99	South Africa	       20,814.00
100	Sweden	       20,613.00
101	Kenya	       20,000.00
102	Austria	       19,577.00
103	Angola	       19,500.00
104	United States	       19,488.00
105	Djibouti	       19,168.00
106	Netherlands	       18,799.00
107	Uganda	       18,534.00
108	Sweden	       17,984.00
109	Togo	       17,746.00
110	Canada	       17,381.00
111	Kosovo	       17,300.00
112	Germany	       17,150.00
113	Honduras	       17,000.00
114	Afghanistan	       16,825.00
115	Libya	       16,796.00
116	Congo, Republic of the	       16,750.00
117	Zambia	       16,684.00
118	Costa Rica	       16,586.00
119	United States	       16,299.00
120	Panama	       15,723.00
121	Netherlands	       15,533.00
122	Iraq	       15,496.00
123	Kyrgyzstan	       15,473.00
124	Canada	       15,344.00
125	Serbia	       15,296.00
126	Kenya	       15,290.00
127	Poland	       15,149.00
128	South Africa	       14,374.00
129	South Sudan	       14,303.00
130	Senegal	       13,703.00
131	France	       13,513.00
132	Turkey	       13,467.00
133	Uganda	       13,376.00
134	Switzerland	       13,106.00
135	Egypt	       12,927.00
136	Israel	       12,926.00
137	Mali	       12,897.00
138	France	       12,795.00
139	Italy	       12,682.00
140	France	       12,560.00
141	Cameroon	       12,400.00
142	Canada	       12,326.00
143	Austria	       11,906.00
144	France	       11,738.00
145	Vietnam	       11,500.00
146	United Kingdom	       11,368.00
147	United Kingdom	       11,249.00
148	India	       11,122.00
149	Armenia	       11,090.00
150	Central African Republic	       10,992.00
151	France	       10,867.00
152	Poland	       10,825.00
153	Italy	       10,817.00
154	Canada	       10,641.00
155	Uganda	       10,578.00
156	Sweden	       10,499.00
157	India	       10,328.00
158	United Kingdom	       10,302.00
159	Niger	       10,044.00
160	United Kingdom	       10,010.00
161	Ukraine	       10,000.00
162	Eritrea	       10,000.00
163	Iraq	        9,992.00
164	Congo, Democratic Republic of the	        9,762.00
165	Sweden	        9,596.00
166	Ghana	        9,567.00
167	Papua New Guinea	        9,368.00
168	Norway	        9,344.00
169	Norway	        9,275.00
170	United Kingdom	        9,166.00
171	United States	        9,134.00
172	Gambia, The	        9,025.00
173	Sweden	        8,954.00
174	Turkmenistan	        8,947.00
175	Kenya	        8,769.00
176	France	        8,528.00
177	Serbia	        8,500.00
178	Congo, Republic of the	        8,496.00
179	Guinea-Bissau	        8,445.00
180	Germany	        8,410.00
181	Armenia	        8,400.00
182	Australia	        8,368.00
183	Iraq	        7,992.00
184	Canada	        7,872.00
185	Congo, Republic of the	        7,800.00
186	United States	        7,608.00
187	South Africa	        7,578.00
188	Albania	        7,443.00
189	France	        7,261.00
190	Belarus	        6,969.00
191	Montenegro	        6,967.00
192	Kazakhstan	        6,935.00
193	Bosnia and Herzegovina	        6,709.00
194	Italy	        6,695.00
195	Canada	        6,512.00
196	Guinea	        6,493.00
197	Egypt	        6,316.00
198	Netherlands	        6,269.00
199	Kenya	        5,825.00
200	Yemen	        5,740.00
201	Germany	        5,683.00
202	Norway	        5,679.00
203	Malta	        5,543.00
204	Norway	        5,523.00
205	Egypt	        5,506.00
206	South Sudan	        5,317.00
207	Ghana	        5,249.00
208	France	        5,101.00
209	Bosnia and Herzegovina	        4,500.00
210	United States	        4,205.00
211	Lithuania	        4,130.00
212	Belgium	        3,898.00
213	Denmark	        3,623.00
214	Azerbaijan	        3,585.00
215	Montenegro	        3,383.00
216	Croatia	        2,886.00
217	United States	        2,578.00
218	Norway	        2,313.00
219	Tajikistan	        2,300.00
220	Finland	        2,017.00
221	Netherlands	        2,005.00
222	Moldova	        1,998.00
223	United States	        1,824.00
224	Slovakia	        1,523.00
225	Czech Republic	        1,502.00
226	Burundi	        1,302.00
227	France	        1,210.00
228	Qatar	        1,200.00
229	Georgia	        1,156.00
230	Japan	        1,100.00
231	Macedonia	         905.00
232	Turkey	         780.00
233	Portugal	         553.00
234	Austria	         542.00
235	Italy	         470.00
236	Romania	         248.00
237	Mongolia	         220.00
238	United Kingdom	         205.00
239	Korea, South	         179.00
240	Luxembourg	         177.00
241	Greece	         154.00
242	Iceland	         119.00
243	Hungary	         111.00
244	Ireland	          73.00
245	Switzerland	          69.00
246	Egypt	          60.00
247	Spain	          36.00
248	Armenia	          35.00
249	Israel	          14.00
250	Colombia	          12.00
251	Mexico	           7.00
252	Liechtenstein	           5.00
