1	Pitcairn Islands	         100.00
2	Mauritania	         100.00
3	Turkey	          99.80
4	Iran	          99.40
5	Tunisia	          99.10
6	Yemen	          99.10
7	Iraq	          99.00
8	Morocco	          99.00
9	Algeria	          99.00
10	Wallis and Futuna	          99.00
11	Saint Pierre and Miquelon	          99.00
12	Tuvalu	          98.40
13	Comoros	          98.00
14	Greece	          98.00
15	Jordan	          97.20
16	Honduras	          97.00
17	Timor-Leste	          96.90
18	Cambodia	          96.90
19	Libya	          96.60
20	Pakistan	          96.40
21	Venezuela	          96.00
22	Dominican Republic	          95.00
23	Bolivia	          95.00
24	Ecuador	          95.00
25	Mali	          94.80
26	Djibouti	          94.00
27	Spain	          94.00
28	Senegal	          94.00
29	Thailand	          93.60
30	Azerbaijan	          93.40
31	Moldova	          93.30
32	Taiwan	          93.00
33	Armenia	          92.60
34	Argentina	          92.00
35	Monaco	          90.00
36	Gambia, The	          90.00
37	Egypt	          90.00
38	Colombia	          90.00
39	Hong Kong	          90.00
40	Paraguay	          89.60
41	Bangladesh	          89.50
42	Burma	          89.00
43	Turkmenistan	          89.00
44	Uzbekistan	          88.00
45	Poland	          87.20
46	Indonesia	          87.20
47	Luxembourg	          87.00
48	Syria	          87.00
49	Sweden	          87.00
50	Croatia	          86.30
51	Oman	          85.90
52	Liberia	          85.60
53	Panama	          85.00
54	Puerto Rico	          85.00
55	Cuba	          85.00
56	Guam	          85.00
57	Guinea	          85.00
58	Tajikistan	          85.00
59	Ireland	          84.70
60	Serbia	          84.60
61	British Virgin Islands	          84.00
62	Georgia	          83.90
63	Japan	          83.90
64	Faroe Islands	          83.80
65	Anguilla	          83.10
66	Philippines	          82.90
67	Mexico	          82.70
68	Malawi	          82.60
69	Kenya	          82.50
70	Norway	          82.10
71	Romania	          81.90
72	Peru	          81.30
73	Nepal	          81.30
74	Portugal	          81.00
75	Vietnam	          80.80
76	India	          80.50
77	Afghanistan	          80.00
78	Cocos (Keeling) Islands	          80.00
79	Denmark	          80.00
80	Belarus	          80.00
81	Haiti	          80.00
82	Niger	          80.00
83	Italy	          80.00
84	Brunei	          78.80
85	Finland	          78.40
86	Gibraltar	          78.10
87	Cyprus	          78.00
88	Qatar	          77.50
89	Cabo Verde	          77.30
90	Lithuania	          77.20
91	Kuwait	          76.70
92	Antigua and Barbuda	          76.40
93	Costa Rica	          76.30
94	Seychelles	          76.20
95	Iceland	          76.20
96	United Arab Emirates	          76.00
97	Liechtenstein	          75.90
98	Zambia	          75.30
99	Bhutan	          75.30
100	Aruba	          75.30
101	Israel	          75.10
102	Kyrgyzstan	          75.00
103	Belgium	          75.00
104	Saint Vincent and the Grenadines	          75.00
105	Austria	          73.60
106	Solomon Islands	          73.40
107	Turks and Caicos Islands	          72.80
108	Curacao	          72.80
109	Montenegro	          72.10
110	Botswana	          71.60
111	Japan	          71.40
112	Ghana	          71.20
113	Bahrain	          70.30
114	Kazakhstan	          70.20
115	Vanuatu	          70.00
116	Bahamas, The	          69.90
117	Papua New Guinea	          69.40
118	Sri Lanka	          69.10
119	Cayman Islands	          67.80
120	Montserrat	          67.10
121	Niue	          67.00
122	Laos	          67.00
123	Chile	          66.70
124	Barbados	          66.30
125	Falkland Islands (Islas Malvinas)	          66.00
126	Tonga	          64.90
127	Jamaica	          64.80
128	Macedonia	          64.70
129	Brazil	          64.60
130	Latvia	          63.70
131	Cook Islands	          62.80
132	Burundi	          62.10
133	Slovakia	          62.00
134	Saint Lucia	          61.50
135	Dominica	          61.40
136	Malaysia	          61.30
137	Burkina Faso	          60.50
138	Nauru	          60.40
139	New Caledonia	          60.00
140	Sierra Leone	          60.00
141	United Kingdom	          59.50
142	Bulgaria	          59.40
143	Virgin Islands	          59.00
144	Nicaragua	          58.50
145	Tokelau	          58.20
146	Slovenia	          57.80
147	Samoa	          57.40
148	El Salvador	          57.10
149	Albania	          56.70
150	Kiribati	          55.80
151	Sao Tome and Principe	          55.70
152	Marshall Islands	          54.80
153	Micronesia, Federated States of	          54.70
154	Estonia	          54.10
155	Czech Republic	          54.00
156	French Polynesia	          54.00
157	Lebanon	          54.00
158	Chad	          53.10
159	Mongolia	          53.00
160	Grenada	          53.00
161	China	          52.20
162	Madagascar	          52.00
163	United States	          51.30
164	Togo	          51.00
165	Zimbabwe	          50.00
166	Guinea-Bissau	          50.00
167	American Samoa	          50.00
168	Macau	          50.00
169	Congo, Democratic Republic of the	          50.00
170	Nigeria	          50.00
171	Norfolk Island	          49.60
172	Rwanda	          49.50
173	Palau	          49.40
174	Mauritius	          48.50
175	Uruguay	          47.10
176	Angola	          47.00
177	Bermuda	          46.10
178	Fiji	          45.00
179	Sint Maarten	          44.80
180	New Zealand	          44.30
181	Ethiopia	          43.50
182	Korea, South	          43.30
183	Netherlands	          42.00
184	Uganda	          42.00
185	Uganda	          41.90
186	Micronesia, Federated States of	          41.10
187	Madagascar	          41.00
188	Canada	          40.60
189	Lebanon	          40.50
190	Nigeria	          40.00
191	Bosnia and Herzegovina	          40.00
192	Cameroon	          40.00
193	Cameroon	          40.00
194	Swaziland	          40.00
195	Guinea-Bissau	          40.00
196	Rwanda	          39.40
197	Belize	          39.30
198	Sint Maarten	          39.00
199	Mongolia	          38.60
200	Cote d'Ivoire	          38.60
201	New Zealand	          38.50
202	Switzerland	          38.20
203	Angola	          38.00
204	Hungary	          37.20
205	Tokelau	          36.60
206	South Africa	          36.60
207	South Africa	          36.00
208	Christmas Island	          36.00
209	Tanzania	          35.00
210	Central African Republic	          35.00
211	Macau	          35.00
212	Czech Republic	          34.50
213	Germany	          34.00
214	Virgin Islands	          34.00
215	Germany	          34.00
216	Singapore	          33.90
217	Ethiopia	          33.90
218	Kiribati	          33.50
219	Macedonia	          33.30
220	Grenada	          33.20
221	Congo, Republic of the	          33.10
222	Nauru	          33.00
223	Cote d'Ivoire	          32.80
224	Trinidad and Tobago	          32.10
225	Falkland Islands (Islas Malvinas)	          32.00
226	Korea, South	          31.60
227	Laos	          31.50
228	Bosnia and Herzegovina	          31.00
229	Palau	          30.90
230	Guyana	          30.50
231	American Samoa	          30.00
232	New Caledonia	          30.00
233	French Polynesia	          30.00
234	Tanzania	          30.00
235	Swaziland	          30.00
236	Sierra Leone	          30.00
237	Togo	          29.00
238	Australia	          28.80
239	Mozambique	          28.40
240	Guyana	          28.40
241	Germany	          28.30
242	Netherlands	          28.00
243	Fiji	          27.90
244	Suriname	          27.40
245	Bulgaria	          27.40
246	Hungary	          27.20
247	Benin	          27.10
248	Papua New Guinea	          27.00
249	Switzerland	          26.90
250	Mauritius	          26.30
251	Kazakhstan	          26.20
252	Marshall Islands	          25.80
253	United Kingdom	          25.70
254	Saint Lucia	          25.50
255	Australia	          25.30
256	Suriname	          25.20
257	Christmas Island	          25.00
258	Central African Republic	          25.00
259	Central African Republic	          25.00
260	Zimbabwe	          25.00
261	Belgium	          25.00
262	Benin	          24.40
263	Korea, South	          24.20
264	Zimbabwe	          24.00
265	United States	          23.90
266	Burundi	          23.90
267	Canada	          23.90
268	Norfolk Island	          23.50
269	Nicaragua	          23.20
270	Uruguay	          23.20
271	Slovenia	          23.00
272	Suriname	          22.80
273	Australia	          22.30
274	Congo, Republic of the	          22.30
275	Brazil	          22.20
276	Bhutan	          22.10
277	China	          21.90
278	Trinidad and Tobago	          21.60
279	Switzerland	          21.40
280	Jamaica	          21.30
281	El Salvador	          21.20
282	Sao Tome and Principe	          21.20
283	Christmas Island	          21.00
284	Barbados	          20.60
285	Botswana	          20.60
286	Dominica	          20.60
287	Canada	          20.30
288	Zambia	          20.20
289	Chad	          20.10
290	Cocos (Keeling) Islands	          20.00
291	Cameroon	          20.00
292	Niger	          20.00
293	Belarus	          20.00
294	Kyrgyzstan	          20.00
295	Congo, Democratic Republic of the	          20.00
296	American Samoa	          20.00
297	Swaziland	          20.00
298	Italy	          20.00
299	Togo	          20.00
300	Congo, Republic of the	          19.90
301	Malaysia	          19.80
302	Suriname	          19.60
303	Solomon Islands	          19.60
304	Latvia	          19.60
305	Samoa	          19.40
306	Finland	          19.20
307	Montenegro	          19.10
308	Afghanistan	          19.00
309	Netherlands	          19.00
310	Burkina Faso	          19.00
311	Mozambique	          18.70
312	Ethiopia	          18.50
313	China	          18.20
314	Trinidad and Tobago	          18.20
315	Hungary	          18.20
316	Christmas Island	          18.00
317	Cyprus	          18.00
318	Mozambique	          17.90
319	Bermuda	          17.80
320	Guyana	          17.70
321	Ghana	          17.60
322	Israel	          17.40
323	Mauritius	          17.30
324	Benin	          17.30
325	Kuwait	          17.30
326	Uruguay	          17.20
327	Cook Islands	          17.00
328	El Salvador	          16.80
329	Tonga	          16.80
330	Cote d'Ivoire	          16.70
331	Estonia	          16.70
332	Chile	          16.40
333	Singapore	          16.40
334	Albania	          16.20
335	Estonia	          16.20
336	Faroe Islands	          16.20
337	Haiti	          16.00
338	Denmark	          16.00
339	Nicaragua	          15.70
340	Tonga	          15.60
341	Mozambique	          15.50
342	Benin	          15.50
343	Burkina Faso	          15.30
344	Latvia	          15.30
345	Belize	          15.20
346	Samoa	          15.20
347	South Africa	          15.10
348	Guam	          15.00
349	Bosnia and Herzegovina	          15.00
350	United Arab Emirates	          15.00
351	Angola	          15.00
352	Macau	          15.00
353	Panama	          15.00
354	Puerto Rico	          15.00
355	Central African Republic	          15.00
356	Bahrain	          14.50
357	Bermuda	          14.50
358	Singapore	          14.30
359	Chad	          14.20
360	Cayman Islands	          14.10
361	Qatar	          14.00
362	Turks and Caicos Islands	          14.00
363	Bosnia and Herzegovina	          14.00
364	Grenada	          13.80
365	Costa Rica	          13.70
366	India	          13.40
367	Slovakia	          13.40
368	Bahamas, The	          13.00
369	Luxembourg	          13.00
370	Sweden	          13.00
371	Saint Vincent and the Grenadines	          13.00
372	Malawi	          13.00
373	Vanuatu	          12.60
374	Slovakia	          12.50
375	Peru	          12.50
376	Vanuatu	          12.40
377	Mozambique	          12.20
378	Liberia	          12.20
379	Uganda	          12.10
380	United States	          12.10
381	Bahamas, The	          12.00
382	Saint Vincent and the Grenadines	          12.00
383	Aruba	          12.00
384	Austria	          12.00
385	Cote d'Ivoire	          11.90
386	Norfolk Island	          11.70
387	Hungary	          11.60
388	Montserrat	          11.60
389	Chile	          11.50
390	Turks and Caicos Islands	          11.40
391	Congo, Republic of the	          11.30
392	Singapore	          11.30
393	Trinidad and Tobago	          11.10
394	Kenya	          11.10
395	Uruguay	          11.10
396	Singapore	          11.00
397	Netherlands	          11.00
398	Montserrat	          10.80
399	Poland	          10.80
400	Cabo Verde	          10.80
401	Seychelles	          10.60
402	Benin	          10.40
403	Fiji	          10.40
404	Czech Republic	          10.40
405	Antigua and Barbuda	          10.40
406	Slovenia	          10.10
407	Lithuania	          10.10
408	New Caledonia	          10.00
409	Monaco	          10.00
410	Niue	          10.00
411	Nigeria	          10.00
412	Albania	          10.00
413	Sierra Leone	          10.00
414	French Polynesia	          10.00
415	Hong Kong	          10.00
416	Colombia	          10.00
417	Guinea-Bissau	          10.00
418	Egypt	          10.00
419	Tajikistan	          10.00
420	Syria	          10.00
421	Swaziland	          10.00
422	Sri Lanka	          10.00
423	Congo, Democratic Republic of the	          10.00
424	Congo, Democratic Republic of the	          10.00
425	Congo, Democratic Republic of the	          10.00
426	British Virgin Islands	          10.00
427	Niue	          10.00
428	Georgia	           9.90
429	Estonia	           9.90
430	Belize	           9.90
431	Bahrain	           9.80
432	Bangladesh	           9.60
433	Vietnam	           9.30
434	Cayman Islands	           9.30
435	Malaysia	           9.20
436	Fiji	           9.10
437	Bermuda	           9.10
438	United Arab Emirates	           9.00
439	Turkmenistan	           9.00
440	Uzbekistan	           9.00
441	Nepal	           9.00
442	Palau	           8.80
443	Brunei	           8.70
444	Palau	           8.70
445	Norfolk Island	           8.60
446	Qatar	           8.50
447	Marshall Islands	           8.40
448	Trinidad and Tobago	           8.40
449	Australia	           8.40
450	Portugal	           8.30
451	Belize	           8.30
452	Slovakia	           8.20
453	New Zealand	           8.20
454	Congo, Republic of the	           8.10
455	Guyana	           8.10
456	Cook Islands	           8.00
457	Brazil	           8.00
458	Guinea	           8.00
459	Gambia, The	           8.00
460	Burundi	           7.90
461	Brunei	           7.80
462	Japan	           7.80
463	Bulgaria	           7.80
464	Dominica	           7.70
465	Sri Lanka	           7.60
466	Norway	           7.50
467	Chad	           7.30
468	United Kingdom	           7.20
469	Guyana	           7.20
470	Singapore	           7.10
471	Sri Lanka	           7.10
472	South Africa	           7.10
473	Madagascar	           7.00
474	Guinea	           7.00
475	Virgin Islands	           7.00
476	Gibraltar	           7.00
477	Cayman Islands	           7.00
478	Indonesia	           7.00
479	Portugal	           6.80
480	Albania	           6.80
481	Mozambique	           6.70
482	Vietnam	           6.70
483	Sint Maarten	           6.70
484	Norfolk Island	           6.60
485	Curacao	           6.60
486	Liechtenstein	           6.50
487	Jamaica	           6.50
488	Oman	           6.50
489	Montserrat	           6.50
490	Mauritius	           6.40
491	Romania	           6.40
492	Fiji	           6.30
493	Canada	           6.30
494	Malaysia	           6.30
495	Romania	           6.30
496	Bermuda	           6.20
497	Sao Tome and Principe	           6.20
498	Sri Lanka	           6.20
499	Paraguay	           6.20
500	Dominica	           6.10
501	Lithuania	           6.10
502	Botswana	           6.00
503	Curacao	           6.00
504	Djibouti	           6.00
505	French Polynesia	           6.00
506	Niue	           6.00
507	Spain	           6.00
508	Kuwait	           5.90
509	Iceland	           5.90
510	Saint Lucia	           5.90
511	Antigua and Barbuda	           5.80
512	Switzerland	           5.70
513	Ireland	           5.70
514	Anguilla	           5.70
515	Albania	           5.70
516	Cook Islands	           5.60
517	Lebanon	           5.60
518	Aruba	           5.50
519	Oman	           5.50
520	Samoa	           5.50
521	Sint Maarten	           5.40
522	Antigua and Barbuda	           5.40
523	Barbados	           5.40
524	Liechtenstein	           5.40
525	Liechtenstein	           5.40
526	Belize	           5.30
527	Benin	           5.30
528	Iceland	           5.20
529	Ghana	           5.20
530	Ghana	           5.20
531	Singapore	           5.20
532	Anguilla	           5.20
533	China	           5.10
534	Bolivia	           5.00
535	Suriname	           5.00
536	Mexico	           5.00
537	Dominican Republic	           5.00
538	Philippines	           5.00
539	Serbia	           5.00
540	Tajikistan	           5.00
541	Trinidad and Tobago	           5.00
542	Ecuador	           5.00
543	Kyrgyzstan	           5.00
544	Senegal	           5.00
545	Aruba	           4.90
546	Switzerland	           4.90
547	Thailand	           4.90
