1	China	      797,600,000
2	India	      487,300,000
3	European Union	      228,600,000
4	United States	      155,400,000
5	Indonesia	      120,000,000
6	Brazil	      107,300,000
7	Bangladesh	       78,620,000
8	Russia	       75,290,000
9	Japan	       65,620,000
10	Pakistan	       59,210,000
11	Vietnam	       52,930,000
12	Nigeria	       51,530,000
13	Mexico	       51,480,000
14	Ethiopia	       45,650,000
15	Germany	       44,200,000
16	Philippines	       41,330,000
17	Thailand	       39,380,000
18	Congo, Democratic Republic of the	       35,180,000
19	Burma	       34,310,000
20	United Kingdom	       30,150,000
21	France	       29,940,000
22	Turkey	       27,910,000
23	Iran	       27,720,000
24	Egypt	       27,690,000
25	Korea, South	       25,860,000
26	Italy	       25,740,000
27	Tanzania	       25,590,000
28	Colombia	       23,750,000
29	Spain	       23,200,000
30	Ukraine	       22,170,000
31	Kenya	       19,670,000
32	Canada	       19,080,000
33	South Africa	       18,540,000
34	Poland	       18,220,000
35	Uganda	       17,400,000
36	Argentina	       17,320,000
37	Uzbekistan	       16,990,000
38	Peru	       16,160,000
39	Nepal	       16,000,000
40	Venezuela	       14,010,000
41	Malaysia	       13,190,000
42	Korea, North	       12,600,000
43	Australia	       12,440,000
44	Ghana	       12,070,000
45	Sudan	       11,920,000
46	Morocco	       11,730,000
47	Taiwan	       11,550,000
48	Algeria	       11,150,000
49	Mozambique	       10,550,000
50	Madagascar	        9,504,000
51	Romania	        9,451,000
52	Kazakhstan	        9,022,000
53	Angola	        9,018,000
54	Iraq	        8,900,000
55	Sri Lanka	        8,528,000
56	Cameroon	        8,426,000
57	Saudi Arabia	        8,412,000
58	Chile	        8,367,000
59	Netherlands	        7,939,000
60	Cote d'Ivoire	        7,928,000
61	Cambodia	        7,900,000
62	Afghanistan	        7,512,000
63	Yemen	        7,100,000
64	Ecuador	        6,953,000
65	Burkina Faso	        6,668,000
66	Zambia	        6,275,000
67	Senegal	        6,096,000
68	Malawi	        5,747,000
69	Guinea	        5,409,000
70	Portugal	        5,395,000
71	Czech Republic	        5,304,000
72	Cuba	        5,233,000
73	Belgium	        5,150,000
74	Sweden	        5,107,000
75	Syria	        5,014,000
76	Belarus	        5,000,000
77	Switzerland	        4,976,000
78	Bolivia	        4,922,000
79	Greece	        4,918,000
80	Dominican Republic	        4,912,000
81	Haiti	        4,810,000
82	Niger	        4,688,000
83	Azerbaijan	        4,680,000
84	United Arab Emirates	        4,588,000
85	Guatemala	        4,465,000
86	Rwanda	        4,446,000
87	Chad	        4,293,000
88	Hungary	        4,263,000
89	Burundi	        4,245,000
90	Papua New Guinea	        4,077,000
91	Tunisia	        3,974,000
92	Zimbabwe	        3,939,000
93	Hong Kong	        3,873,000
94	Austria	        3,737,000
95	Benin	        3,662,000
96	Honduras	        3,507,000
97	Israel	        3,493,000
98	Somalia	        3,447,000
99	Singapore	        3,444,000
100	Laos	        3,373,000
101	Mali	        3,241,000
102	Paraguay	        3,190,000
103	Nicaragua	        3,039,000
104	Eritrea	        2,955,000
105	Congo, Republic of the	        2,890,000
106	Denmark	        2,795,000
107	El Salvador	        2,738,000
108	Slovakia	        2,727,000
109	Norway	        2,707,000
110	Finland	        2,685,000
111	Togo	        2,595,000
112	Bulgaria	        2,551,000
113	New Zealand	        2,413,000
114	Kuwait	        2,380,000
115	Kyrgyzstan	        2,344,000
116	Turkmenistan	        2,300,000
117	Costa Rica	        2,222,000
118	Tajikistan	        2,209,000
119	Sierra Leone	        2,207,000
120	Ireland	        2,161,000
121	Central African Republic	        2,082,000
122	Georgia	        1,959,000
123	Jordan	        1,898,000
124	Croatia	        1,715,000
125	Serbia	        1,703,000
126	Uruguay	        1,700,000
127	Libya	        1,644,000
128	Panama	        1,540,000
129	Bosnia and Herzegovina	        1,490,000
130	Lebanon	        1,481,000
131	Lithuania	        1,452,000
132	Qatar	        1,424,000
133	Armenia	        1,394,000
134	Liberia	        1,372,000
135	Mauritania	        1,318,000
136	Botswana	        1,308,000
137	Puerto Rico	        1,286,000
138	Jamaica	        1,261,000
139	Moldova	        1,206,000
140	Albania	        1,098,000
141	Mongolia	        1,037,000
142	West Bank	        1,025,000
143	Latvia	        1,022,000
144	Oman	         968,800
145	Macedonia	         960,700
146	Slovenia	         913,400
147	Namibia	         880,400
148	Lesotho	         874,200
149	Kosovo	         800,000
150	Gambia, The	         777,100
151	Bahrain	         716,500
152	Estonia	         692,900
153	Mauritius	         637,600
154	Guinea-Bissau	         632,700
155	Gabon	         629,100
156	Trinidad and Tobago	         621,000
157	Cyprus	         443,500
158	Swaziland	         424,100
159	Timor-Leste	         418,200
160	Macau	         367,800
161	Gaza Strip	         348,200
162	Bhutan	         336,400
163	Fiji	         335,000
164	Guyana	         313,100
165	Djibouti	         294,600
166	Montenegro	         251,300
167	Comoros	         233,500
168	Luxembourg	         208,800
169	Brunei	         205,800
170	Solomon Islands	         202,500
171	Bahamas, The	         196,900
172	Cabo Verde	         196,100
173	Equatorial Guinea	         195,200
174	Malta	         190,400
175	Iceland	         181,100
176	Suriname	         165,600
177	Maldives	         159,700
178	Western Sahara	         144,000
179	Barbados	         141,800
180	Belize	         120,500
181	French Polynesia	         116,000
182	Vanuatu	         115,900
183	New Caledonia	         106,400
184	Saint Lucia	          79,700
185	Curacao	          73,010
186	Guam	          69,390
187	Grenada	          59,900
188	Saint Vincent and the Grenadines	          57,520
189	Jersey	          53,380
190	Sao Tome and Principe	          52,490
191	Monaco	          52,490
