1	Lebanon	          83.82
2	Qatar	          27.35
3	Zimbabwe	          21.78
4	British Virgin Islands	          17.69
5	Jordan	          17.22
6	Libya	          16.01
7	Cayman Islands	          14.71
8	Singapore	          14.55
9	Bahrain	          13.60
10	United Arab Emirates	          13.58
11	Anguilla	          12.43
12	Turks and Caicos Islands	          12.23
13	South Sudan	          11.94
14	Cyprus	           9.89
15	Aruba	           9.04
16	San Marino	           8.31
17	Luxembourg	           7.97
18	Norway	           7.96
19	Spain	           7.24
20	Isle of Man	           6.84
21	Sint Maarten	           6.63
22	Djibouti	           6.06
23	Australia	           5.74
24	Canada	           5.66
25	Sweden	           5.46
26	Switzerland	           5.43
27	Liechtenstein	           4.72
28	Botswana	           4.62
29	Italy	           4.29
30	Jersey	           4.08
31	New Caledonia	           4.06
32	Nepal	           3.71
33	Macau	           3.40
34	Ireland	           3.31
35	Monaco	           2.85
36	Portugal	           2.74
37	Yemen	           2.61
38	United Kingdom	           2.56
39	Brunei	           2.47
40	United States	           2.45
41	Guernsey	           2.40
42	Greece	           2.32
43	Denmark	           2.25
44	Antigua and Barbuda	           2.23
45	New Zealand	           2.23
46	Czech Republic	           2.15
47	Malta	           1.99
48	Netherlands	           1.97
49	Bermuda	           1.92
50	Austria	           1.76
51	Hong Kong	           1.69
52	Russia	           1.69
53	Israel	           1.68
54	Croatia	           1.43
55	Hungary	           1.34
56	Curacao	           1.27
57	Belgium	           1.22
58	Saint Kitts and Nevis	           1.22
59	France	           1.09
60	Germany	           1.06
61	Seychelles	           1.00
62	Taiwan	           0.90
63	Rwanda	           0.90
64	Costa Rica	           0.84
65	Belarus	           0.78
66	Palau	           0.66
67	Finland	           0.62
68	Suriname	           0.57
69	Iceland	           0.52
70	Angola	           0.47
71	Turkey	           0.46
72	Kazakhstan	           0.42
73	Slovenia	           0.37
74	Chile	           0.35
75	Malawi	           0.25
76	Namibia	           0.05
77	Slovakia	           0.01
78	Saint Helena, Ascension, and Tristan da Cunha	           0.00
79	Serbia	           0.00
80	Swaziland	           0.00
81	Thailand	           0.00
82	Togo	           0.00
83	Venezuela	           0.00
84	West Bank	           0.00
85	Korea, South	           0.00
86	Liberia	           0.00
87	Madagascar	           0.00
88	Mauritius	           0.00
89	Montserrat	           0.00
90	Papua New Guinea	           0.00
91	Guinea-Bissau	           0.00
92	Iraq	           0.00
93	Japan	           0.00
94	Andorra	           0.00
95	Argentina	           0.00
96	Azerbaijan	           0.00
97	Bahamas, The	           0.00
98	Belize	           0.00
99	Benin	           0.00
100	Bhutan	           0.00
101	Burkina Faso	           0.00
102	Burundi	           0.00
103	Central African Republic	           0.00
104	Cote d'Ivoire	           0.00
105	Equatorial Guinea	           0.00
106	Eritrea	           0.00
107	Faroe Islands	           0.00
108	Gaza Strip	           0.00
109	Guinea	           0.00
110	Bangladesh	          -0.02
111	Korea, North	          -0.04
112	India	          -0.05
113	Ukraine	          -0.06
114	Paraguay	          -0.08
115	Iran	          -0.08
116	Ecuador	          -0.13
117	Brazil	          -0.15
118	Cameroon	          -0.15
119	Egypt	          -0.19
120	Nigeria	          -0.22
121	Kenya	          -0.22
122	Ethiopia	          -0.23
123	Romania	          -0.24
124	Burma	          -0.30
125	Barbados	          -0.30
126	Panama	          -0.32
127	Cambodia	          -0.32
128	China	          -0.32
129	Vietnam	          -0.32
130	Congo, Democratic Republic of the	          -0.33
131	Malaysia	          -0.34
132	Bosnia and Herzegovina	          -0.38
133	Oman	          -0.45
134	Poland	          -0.47
135	Macedonia	          -0.48
136	Tanzania	          -0.57
137	Niger	          -0.58
138	Saudi Arabia	          -0.59
139	Cabo Verde	          -0.64
140	Colombia	          -0.65
141	Bolivia	          -0.69
142	Zambia	          -0.72
143	Lithuania	          -0.73
144	Uganda	          -0.76
145	Mongolia	          -0.85
146	Mauritania	          -0.85
147	French Polynesia	          -0.87
148	Algeria	          -0.93
149	Uruguay	          -1.08
150	Laos	          -1.10
151	Kuwait	          -1.11
152	Tajikistan	          -1.17
153	Honduras	          -1.18
154	Indonesia	          -1.18
155	Philippines	          -1.23
156	Vanuatu	          -1.50
157	Sri Lanka	          -1.54
158	Mexico	          -1.64
159	Senegal	          -1.66
160	Pakistan	          -1.69
161	Tunisia	          -1.74
162	Solomon Islands	          -1.78
163	Afghanistan	          -1.83
164	Turkmenistan	          -1.86
165	Dominican Republic	          -1.93
166	Guatemala	          -2.00
167	Mozambique	          -2.02
168	Gabon	          -2.07
169	Ghana	          -2.13
170	Gambia, The	          -2.23
171	Mali	          -2.33
